Source,Target,Type,Id,Weight
74,72,Undirected,871,0.62476
74,76,Undirected,872,0.500143
74,78,Undirected,873,0.500147
74,100,Undirected,874,0.194395
75,18,Undirected,875,3.17196
75,25,Undirected,876,6.01046
75,31,Undirected,877,3.75732
75,47,Undirected,878,2.59952
75,48,Undirected,879,3.25104
75,64,Undirected,880,1.64982
75,73,Undirected,881,0.954696
75,77,Undirected,882,0.780068
75,79,Undirected,883,0.796227
75,80,Undirected,884,0.696082
75,81,Undirected,885,0.687503
75,83,Undirected,886,0.615766
75,84,Undirected,887,0.628777
75,85,Undirected,888,0.621434
75,88,Undirected,889,0.518711
75,89,Undirected,890,0.564906
75,92,Undirected,891,1.11747
75,94,Undirected,892,0.236733
76,4,Undirected,893,2.03977
76,7,Undirected,894,2.09475
76,11,Undirected,895,2.00601
76,12,Undirected,896,41.2675
76,21,Undirected,897,1.73564
76,29,Undirected,898,1.52921
76,35,Undirected,899,1.33524
76,40,Undirected,900,1.29693
76,49,Undirected,901,1.09242
76,58,Undirected,902,0.797161
76,59,Undirected,903,0.987576
76,60,Undirected,904,0.861015
76,65,Undirected,905,0.780865
76,66,Undirected,906,0.829889
76,67,Undirected,907,0.731899
76,72,Undirected,908,0.630428
76,74,Undirected,909,0.549274
76,78,Undirected,910,0.509118
76,97,Undirected,911,0.249048
77,6,Undirected,912,5.16422
77,15,Undirected,913,1.62621
77,18,Undirected,914,2.63322
77,31,Undirected,915,3.06152
77,43,Undirected,916,0.803298
77,48,Undirected,917,2.69174
77,52,Undirected,918,2.24099
77,63,Undirected,919,1.54728
77,64,Undirected,920,1.45429
77,73,Undirected,921,0.874193
77,75,Undirected,922,0.810231
77,79,Undirected,923,0.736874
77,80,Undirected,924,0.648916
77,81,Undirected,925,0.641329
77,83,Undirected,926,0.57765
77,84,Undirected,927,0.589241
77,85,Undirected,928,0.582697
77,88,Undirected,929,0.490598
77,89,Undirected,930,0.532165
78,4,Undirected,931,2.05581
78,7,Undirected,932,2.11125
78,11,Undirected,933,2.02178
78,21,Undirected,934,1.74929
78,29,Undirected,935,1.54126
78,35,Undirected,936,1.34573
78,40,Undirected,937,1.30713
78,49,Undirected,938,1.10101
78,58,Undirected,939,0.803426
78,59,Undirected,940,0.995349
78,60,Undirected,941,0.867782
78,65,Undirected,942,0.787009
78,66,Undirected,943,0.836412
78,67,Undirected,944,0.737658
78,70,Undirected,945,5.0965
78,72,Undirected,946,0.635387
78,74,Undirected,947,0.55359
78,76,Undirected,948,0.513115
78,99,Undirected,949,0.289719
79,7,Undirected,950,94.3829
79,25,Undirected,951,4.93476
79,31,Undirected,952,3.24432
79,36,Undirected,953,1.7603
79,48,Undirected,954,2.84534
79,52,Undirected,955,2.36098
79,63,Undirected,956,1.62066
79,64,Undirected,957,1.52193
79,73,Undirected,958,0.909182
79,75,Undirected,959,0.841989
79,77,Undirected,960,0.750215
79,80,Undirected,961,0.672892
79,81,Undirected,962,0.664959
79,83,Undirected,963,0.598371
79,84,Undirected,964,0.610483
79,85,Undirected,965,0.603644
79,88,Undirected,966,0.507504
79,89,Undirected,967,0.550869
79,91,Undirected,968,0.222256
80,5,Undirected,969,64.2341
80,25,Undirected,970,3.98576
80,31,Undirected,971,2.76926
80,47,Undirected,972,2.05516
80,48,Undirected,973,2.46617
80,51,Undirected,974,2.1537
80,52,Undirected,975,2.08834
80,63,Undirected,976,1.48616
80,64,Undirected,977,1.40325
80,73,Undirected,978,0.871801
80,75,Undirected,979,0.811483
80,77,Undirected,980,0.728334
80,79,Undirected,981,0.741814
80,81,Undirected,982,0.650244
80,83,Undirected,983,0.588643
80,84,Undirected,984,0.59989
80,85,Undirected,985,0.593547
80,88,Undirected,986,0.503653
80,89,Undirected,987,0.544353
80,100,Undirected,988,0.222431
81,6,Undirected,989,4.2178
81,18,Undirected,990,2.33559
81,25,Undirected,991,3.82733
81,47,Undirected,992,1.98873
81,51,Undirected,993,2.08308
81,52,Undirected,994,2.02049
81,63,Undirected,995,1.44235
81,64,Undirected,996,1.36253
81,72,Undirected,997,1.12826
81,73,Undirected,998,0.849417
81,75,Undirected,999,0.791005
81,77,Undirected,1000,0.71041
81,79,Undirected,1001,0.723486
81,80,Undirected,1002,0.641744
81,83,Undirected,1003,0.574842
81,84,Undirected,1004,0.585766
81,85,Undirected,1005,0.579601
81,88,Undirected,1006,0.492233
81,89,Undirected,1007,0.531805
81,93,Undirected,1008,0.900275
82,24,Undirected,1009,6418.55
82,41,Undirected,1010,2493.67
82,55,Undirected,1011,92.5171
82,63,Undirected,1012,0.63459
82,67,Undirected,1013,1.80289
82,68,Undirected,1014,34.2689
82,70,Undirected,1015,13.4257
82,86,Undirected,1016,1.33306
82,87,Undirected,1017,1.08784
82,90,Undirected,1018,0.648661
82,91,Undirected,1019,0.577284
82,92,Undirected,1020,0.506119
82,93,Undirected,1021,0.50508
82,94,Undirected,1022,0.523451
82,95,Undirected,1023,0.524532
82,96,Undirected,1024,0.467756
82,97,Undirected,1025,0.450227
82,98,Undirected,1026,0.456846
82,99,Undirected,1027,0.448792
82,100,Undirected,1028,0.423881
83,6,Undirected,1029,3.66726
83,25,Undirected,1030,3.36459
83,31,Undirected,1031,2.43634
83,36,Undirected,1032,1.48297
83,48,Undirected,1033,2.19546
83,51,Undirected,1034,1.94247
83,52,Undirected,1035,1.88888
83,63,Undirected,1036,1.38381
83,64,Undirected,1037,1.31245
83,71,Undirected,1038,0.896002
83,73,Undirected,1039,0.842561
83,75,Undirected,1040,0.787674
83,77,Undirected,1041,0.711409
83,79,Undirected,1042,0.723823
83,80,Undirected,1043,0.645899
83,81,Undirected,1044,0.639109
83,84,Undirected,1045,0.59212
83,85,Undirected,1046,0.586176
83,86,Undirected,1047,0.686814
83,88,Undirected,1048,0.501449
83,89,Undirected,1049,0.53994
84,25,Undirected,1050,3.52074
84,31,Undirected,1051,2.53279
84,36,Undirected,1052,1.52913
84,47,Undirected,1053,1.92629
84,48,Undirected,1054,2.27807
84,51,Undirected,1055,2.01134
84,52,Undirected,1056,1.95495
84,61,Undirected,1057,1.92343
84,63,Undirected,1058,1.42547
84,64,Undirected,1059,1.35099
84,73,Undirected,1060,0.862627
84,75,Undirected,1061,0.805852
84,77,Undirected,1062,0.727068
84,79,Undirected,1063,0.739883
84,80,Undirected,1064,0.659495
84,81,Undirected,1065,0.652497
84,83,Undirected,1066,0.59325
84,85,Undirected,1067,0.597976
84,88,Undirected,1068,0.510848
84,89,Undirected,1069,0.550408
84,90,Undirected,1070,0.400433
85,6,Undirected,1071,3.70928
85,25,Undirected,1072,3.40029
85,35,Undirected,1073,2.07296
85,36,Undirected,1074,1.48915
85,47,Undirected,1075,1.87223
85,48,Undirected,1076,2.21065
85,51,Undirected,1077,1.95412
85,52,Undirected,1078,1.89986
85,63,Undirected,1079,1.38898
85,64,Undirected,1080,1.31694
85,73,Undirected,1081,0.843452
85,75,Undirected,1082,0.788266
85,77,Undirected,1083,0.711613
85,79,Undirected,1084,0.724085
85,80,Undirected,1085,0.645824
85,81,Undirected,1086,0.639002
85,83,Undirected,1087,0.581265
85,84,Undirected,1088,0.591838
85,88,Undirected,1089,0.500892
85,89,Undirected,1090,0.539488
85,93,Undirected,1091,0.509417
86,12,Undirected,1092,2502.63
86,20,Undirected,1093,2.37703
86,24,Undirected,1094,324.169
86,37,Undirected,1095,87.336
86,42,Undirected,1096,215.155
86,50,Undirected,1097,17.3878
86,70,Undirected,1098,6.30312
86,82,Undirected,1099,1.46971
86,83,Undirected,1100,0.681151
86,87,Undirected,1101,0.904427
86,90,Undirected,1102,0.573147
86,91,Undirected,1103,0.516186
86,92,Undirected,1104,0.458337
86,93,Undirected,1105,0.457484
86,94,Undirected,1106,0.472531
86,95,Undirected,1107,0.473411
86,96,Undirected,1108,0.42668
86,97,Undirected,1109,0.412098
86,98,Undirected,1110,0.417613
86,99,Undirected,1111,0.410902
86,100,Undirected,1112,0.390039
87,12,Undirected,1113,161.698
87,13,Undirected,1114,1.09222
87,19,Undirected,1115,213.429
87,33,Undirected,1116,58.8622
87,37,Undirected,1117,28.7873
87,38,Undirected,1118,0.646996
87,55,Undirected,1119,16.4419
87,57,Undirected,1120,12.2515
87,68,Undirected,1121,7.24055
87,82,Undirected,1122,1.3163
87,86,Undirected,1123,0.992619
87,90,Undirected,1124,0.552713
87,91,Undirected,1125,0.500977
87,92,Undirected,1126,0.447909
87,93,Undirected,1127,0.447123
87,94,Undirected,1128,0.460981
87,95,Undirected,1129,0.46179
87,96,Undirected,1130,0.41863
87,97,Undirected,1131,0.405084
87,98,Undirected,1132,0.410212
87,99,Undirected,1133,0.403971
87,100,Undirected,1134,0.384519
88,6,Undirected,1135,2.93283
88,18,Undirected,1136,1.86259
88,31,Undirected,1137,2.07057
88,33,Undirected,1138,648.61
88,36,Undirected,1139,1.33924
88,47,Undirected,1140,1.63775
88,48,Undirected,1141,1.89188
88,51,Undirected,1142,1.70002
88,52,Undirected,1143,1.6588
88,64,Undirected,1144,1.20077
88,73,Undirected,1145,0.803621
88,75,Undirected,1146,0.755507
88,77,Undirected,1147,0.687959
88,79,Undirected,1148,0.69901
88,80,Undirected,1149,0.629253
88,81,Undirected,1150,0.623131
88,83,Undirected,1151,0.570964
88,84,Undirected,1152,0.580559
88,85,Undirected,1153,0.575147
88,89,Undirected,1154,0.532853
88,92,Undirected,1155,0.716926
88,96,Undirected,1156,0.271103
89,18,Undirected,1157,2.03931
89,25,Undirected,1158,3.07679
89,31,Undirected,1159,2.28441
89,36,Undirected,1160,1.43551
89,47,Undirected,1161,1.77756
89,48,Undirected,1162,2.07365
89,51,Undirected,1163,1.84971
89,52,Undirected,1164,1.80192
89,54,Undirected,1165,1.14893
89,63,Undirected,1166,1.34472
89,64,Undirected,1167,1.27907
89,65,Undirected,1168,0.622883
89,73,Undirected,1169,0.838977
89,75,Undirected,1170,0.786592
89,77,Undirected,1171,0.713417
89,79,Undirected,1172,0.725359
89,80,Undirected,1173,0.650183
89,81,Undirected,1174,0.643609
89,83,Undirected,1175,0.587743
89,84,Undirected,1176,0.597997
89,85,Undirected,1177,0.592213
89,88,Undirected,1178,0.50941
90,3,Undirected,1179,3.95354
90,17,Undirected,1180,14.5243
90,19,Undirected,1181,12.1819
90,22,Undirected,1182,20.9971
90,24,Undirected,1183,8.30213
90,29,Undirected,1184,2.27541
90,33,Undirected,1185,8.60107
90,55,Undirected,1186,5.08869
90,57,Undirected,1187,4.38239
90,68,Undirected,1188,3.26635
90,70,Undirected,1189,2.48013
90,82,Undirected,1190,1.01356
90,84,Undirected,1191,0.561767
90,86,Undirected,1192,0.8123
90,87,Undirected,1193,0.713742
90,91,Undirected,1194,0.463046
90,92,Undirected,1195,0.421028
90,93,Undirected,1196,0.420395
90,94,Undirected,1197,0.431476
90,95,Undirected,1198,0.432121
90,96,Undirected,1199,0.397375
90,97,Undirected,1200,0.386313
90,98,Undirected,1201,0.390509
90,99,Undirected,1202,0.3854
90,100,Undirected,1203,0.369365
91,17,Undirected,1204,10.431
91,22,Undirected,1205,14.0102
91,28,Undirected,1206,1.94539
91,33,Undirected,1207,6.74
91,37,Undirected,1208,5.34346
91,41,Undirected,1209,4.90212
91,42,Undirected,1210,6.21143
91,48,Undirected,1211,9.83079
91,55,Undirected,1212,4.27638
91,57,Undirected,1213,3.7465
91,68,Undirected,1214,2.87906
91,70,Undirected,1215,2.2418
91,79,Undirected,1216,0.408732
91,82,Undirected,1217,0.975639
91,86,Undirected,1218,0.791272
91,87,Undirected,1219,0.699727
91,90,Undirected,1220,0.500834
91,92,Undirected,1221,0.422097
91,93,Undirected,1222,0.421488
91,94,Undirected,1223,0.432176
91,95,Undirected,1224,0.432797
91,96,Undirected,1225,0.39923
91,97,Undirected,1226,0.388511
91,98,Undirected,1227,0.392579
91,99,Undirected,1228,0.387625
91,100,Undirected,1229,0.372058
92,16,Undirected,1230,10.5057
92,17,Undirected,1231,7.52909
92,22,Undirected,1232,9.55231
92,33,Undirected,1233,5.23155
92,37,Undirected,1234,4.28893
92,41,Undirected,1235,3.98066
92,42,Undirected,1236,4.88031
92,52,Undirected,1237,0.885662
92,55,Undirected,1238,3.53397
92,57,Undirected,1239,3.14606
92,68,Undirected,1240,2.48934
92,70,Undirected,1241,1.98691
92,75,Undirected,1242,2.34356
92,82,Undirected,1243,0.922437
92,86,Undirected,1244,0.757685
92,87,Undirected,1245,0.67466
92,88,Undirected,1246,1.03229
92,90,Undirected,1247,0.491094
92,91,Undirected,1248,0.455193
92,93,Undirected,1249,0.41648
92,94,Undirected,1250,0.426581
92,95,Undirected,1251,0.427168
92,96,Undirected,1252,0.395393
92,97,Undirected,1253,0.385211
92,98,Undirected,1254,0.389077
92,99,Undirected,1255,0.384369
92,100,Undirected,1256,0.369547
93,12,Undirected,1257,6.37214
93,16,Undirected,1258,10.4331
93,17,Undirected,1259,7.48501
93,19,Undirected,1260,6.6478
93,33,Undirected,1261,5.20604
93,41,Undirected,1262,3.96372
93,42,Undirected,1263,4.85733
93,55,Undirected,1264,3.5198
93,57,Undirected,1265,3.13416
93,66,Undirected,1266,1.45235
93,68,Undirected,1267,2.48093
93,70,Undirected,1268,1.98093
93,81,Undirected,1269,1.64101
93,82,Undirected,1270,0.920546
93,85,Undirected,1271,0.84224
93,86,Undirected,1272,0.756278
93,87,Undirected,1273,0.673477
93,90,Undirected,1274,0.490357
93,91,Undirected,1275,0.454538
93,92,Undirected,1276,0.416481
93,94,Undirected,1277,0.425986
93,95,Undirected,1278,0.426572
93,96,Undirected,1279,0.394861
93,97,Undirected,1280,0.384699
93,98,Undirected,1281,0.388558
93,99,Undirected,1282,0.383859
93,100,Undirected,1283,0.369067
94,12,Undirected,1284,7.01
94,16,Undirected,1285,11.7977
94,19,Undirected,1286,7.32874
94,22,Undirected,1287,10.6679
94,33,Undirected,1288,5.67386
94,37,Undirected,1289,4.61533
94,41,Undirected,1290,4.27184
94,42,Undirected,1291,5.27799
94,55,Undirected,1292,3.77684
94,57,Undirected,1293,3.34943
94,67,Undirected,1294,0.609567
94,68,Undirected,1295,2.63172
94,70,Undirected,1296,2.08799
94,75,Undirected,1297,0.49648
94,82,Undirected,1298,0.954031
94,86,Undirected,1299,0.781155
94,87,Undirected,1300,0.694354
94,90,Undirected,1301,0.503284
94,91,Undirected,1302,0.466066
94,92,Undirected,1303,0.426584
94,93,Undirected,1304,0.425988
94,95,Undirected,1305,0.437047
94,96,Undirected,1306,0.404183
94,97,Undirected,1307,0.393662
94,98,Undirected,1308,0.397656
94,99,Undirected,1309,0.392792
94,100,Undirected,1310,0.377486
95,16,Undirected,1311,11.8836
95,17,Undirected,1312,8.35291
95,22,Undirected,1313,10.7417
95,24,Undirected,1314,5.55205
95,32,Undirected,1315,1.63355
95,33,Undirected,1316,5.70243
95,37,Undirected,1317,4.63628
95,41,Undirected,1318,4.29057
95,42,Undirected,1319,5.30362
95,55,Undirected,1320,3.79235
95,57,Undirected,1321,3.36243
95,68,Undirected,1322,2.64078
95,69,Undirected,1323,0.27194
95,70,Undirected,1324,2.09438
95,82,Undirected,1325,0.956007
95,86,Undirected,1326,0.782614
95,87,Undirected,1327,0.695577
95,90,Undirected,1328,0.504039
95,91,Undirected,1329,0.466739
95,92,Undirected,1330,0.427173
95,93,Undirected,1331,0.426576
95,94,Undirected,1332,0.437049
95,96,Undirected,1333,0.404727
95,97,Undirected,1334,0.394184
95,98,Undirected,1335,0.398187
95,99,Undirected,1336,0.393313
95,100,Undirected,1337,0.377977
96,12,Undirected,1338,5.63333
96,16,Undirected,1339,8.76033
96,17,Undirected,1340,6.51495
96,19,Undirected,1341,5.85371
96,22,Undirected,1342,8.05448
96,24,Undirected,1343,4.57785
96,37,Undirected,1344,3.90607
96,41,Undirected,1345,3.64659
96,42,Undirected,1346,4.39773
96,55,Undirected,1347,3.26641
96,57,Undirected,1348,2.93198
96,58,Undirected,1349,0.633244
96,68,Undirected,1350,2.35578
96,70,Undirected,1351,1.90539
96,82,Undirected,1352,0.916854
96,86,Undirected,1353,0.758583
96,87,Undirected,1354,0.678145
96,88,Undirected,1355,0.419814
96,90,Undirected,1356,0.498484
96,91,Undirected,1357,0.463025
96,92,Undirected,1358,0.425233
96,93,Undirected,1359,0.424659
96,94,Undirected,1360,0.434683
96,95,Undirected,1361,0.435265
96,97,Undirected,1362,0.393568
96,98,Undirected,1363,0.397418
96,99,Undirected,1364,0.39273
96,100,Undirected,1365,0.377957
97,12,Undirected,1366,5.13118
97,16,Undirected,1367,7.80255
97,19,Undirected,1368,5.32251
97,22,Undirected,1369,7.2072
97,23,Undirected,1370,3.38159
97,24,Undirected,1371,4.20752
97,33,Undirected,1372,4.30287
97,37,Undirected,1373,3.61282
97,41,Undirected,1374,3.38155
97,42,Undirected,1375,4.04861
97,57,Undirected,1376,2.73981
97,60,Undirected,1377,1.272
97,68,Undirected,1378,2.21666
97,70,Undirected,1379,1.80374
97,76,Undirected,1380,0.533139
97,82,Undirected,1381,0.8825
97,86,Undirected,1382,0.732663
97,87,Undirected,1383,0.656205
97,90,Undirected,1384,0.484609
97,91,Undirected,1385,0.450595
97,92,Undirected,1386,0.414284
97,93,Undirected,1387,0.413732
97,94,Undirected,1388,0.423369
97,95,Undirected,1389,0.423928
97,96,Undirected,1390,0.39357
97,98,Undirected,1391,0.387519
97,99,Undirected,1392,0.383004
97,100,Undirected,1393,0.368772
98,17,Undirected,1394,6.12139
98,19,Undirected,1395,5.51782
98,22,Undirected,1396,7.51633
98,24,Undirected,1397,4.34438
98,26,Undirected,1398,1.18136
98,32,Undirected,1399,1.80761
98,33,Undirected,1400,4.44445
98,34,Undirected,1401,0.774646
98,37,Undirected,1402,3.72152
98,41,Undirected,1403,3.47992
98,42,Undirected,1404,4.17774
98,55,Undirected,1405,3.12485
98,57,Undirected,1406,2.81139
98,68,Undirected,1407,2.26865
98,70,Undirected,1408,1.84184
98,82,Undirected,1409,0.895478
98,86,Undirected,1410,0.742471
98,87,Undirected,1411,0.664515
98,90,Undirected,1412,0.489876
98,91,Undirected,1413,0.455316
98,92,Undirected,1414,0.418445
98,93,Undirected,1415,0.417884
98,94,Undirected,1416,0.427668
98,95,Undirected,1417,0.428236
98,96,Undirected,1418,0.397422
98,97,Undirected,1419,0.387521
98,99,Undirected,1420,0.386702
98,100,Undirected,1421,0.372265
99,12,Undirected,1422,5.09194
99,16,Undirected,1423,7.72905
99,17,Undirected,1424,5.84521
99,19,Undirected,1425,5.28105
99,22,Undirected,1426,7.14193
99,24,Undirected,1427,4.17837
99,30,Undirected,1428,1.92073
99,37,Undirected,1429,3.58962
99,42,Undirected,1430,4.0211
99,44,Undirected,1431,1.54817
99,55,Undirected,1432,3.02314
99,57,Undirected,1433,2.72448
99,68,Undirected,1434,2.2055
99,70,Undirected,1435,1.79555
99,78,Undirected,1436,0.61538
99,82,Undirected,1437,0.879696
99,86,Undirected,1438,0.730542
99,87,Undirected,1439,0.654408
99,90,Undirected,1440,0.483469
99,91,Undirected,1441,0.449573
99,92,Undirected,1442,0.413383
99,93,Undirected,1443,0.412833
99,94,Undirected,1444,0.422438
99,95,Undirected,1445,0.422996
99,96,Undirected,1446,0.392735
99,97,Undirected,1447,0.383008
99,98,Undirected,1448,0.386704
99,100,Undirected,1449,0.368015
100,12,Undirected,1450,4.77366
100,16,Undirected,1451,7.03174
100,17,Undirected,1452,5.42921
100,19,Undirected,1453,4.93903
100,22,Undirected,1454,6.53757
100,24,Undirected,1455,3.96568
100,33,Undirected,1456,4.04984
100,37,Undirected,1457,3.43668
100,41,Undirected,1458,3.22893
100,42,Undirected,1459,3.82505
100,55,Undirected,1460,2.92085
100,57,Undirected,1461,2.64595
100,68,Undirected,1462,2.16291
100,70,Undirected,1463,1.77606
100,74,Undirected,1464,0.490257
100,80,Undirected,1465,0.461637
100,82,Undirected,1466,0.891277
100,86,Undirected,1467,0.74387
100,87,Undirected,1468,0.668186
100,90,Undirected,1469,0.497043
100,91,Undirected,1470,0.462892
100,92,Undirected,1471,0.426338
100,93,Undirected,1472,0.425784
100,94,Undirected,1473,0.435495
100,95,Undirected,1474,0.436058
100,96,Undirected,1475,0.405443
100,97,Undirected,1476,0.395588
100,98,Undirected,1477,0.399333
100,99,Undirected,1478,0.394773
